val_categorical_accuracy-0.20000000298,0.10000000149,0.0,0.0,0.0,0.0,0.0925925895572,0.091743119061,0.0,0.19801980257,0.091743119061,0.300000011921,0.0,0.0,0.10000000149,0.20000000298,0.20000000298,0.10000000149,0.20000000298,0.20000000298,0.0,0.0,0.091743119061,0.0,0.20000000298,0.20000000298,0.10000000149,0.10000000149,0.0,0.20000000298,0.300000011921,0.0990099012852,0.20000000298,0.5,0.0925925895572,0.20000000298,0.19801980257,0.10000000149,0.10000000149,0.300000011921,0.20000000298,0.40000000596,0.10000000149,0.10000000149,0.20000000298,0.10000000149,0.0,0.091743119061,0.300000011921,0.10000000149,0.40000000596,0.20000000298,0.0943396240473,0.275229364634,0.20000000298,0.0,0.20000000298,0.183486238122,0.10000000149,0.0,0.10000000149,0.40000000596,0.300000011921,0.091743119061,0.357798159122,0.20000000298,0.091743119061,0.00999999977648,0.0925925895572,0.0,0.0,0.0,0.091743119061,0.10000000149,0.0,0.0,0.0865384638309,0.091743119061,0.0188679248095,0.0,0.300000011921,0.0,0.0900000035763,0.0,0.0,0.091743119061,0.0,0.183486238122,0.219999998808,0.10000000149,0.300000011921,0.183486238122,0.10000000149,0.20000000298,0.10000000149,0.20000000298,0.20000000298,0.20000000298,0.300000011921,0.20000000298,0.20000000298,0.183486238122,0.19801980257,0.10000000149,0.0990099012852,0.333333343267,0.40000000596,0.0,0.40000000596,0.275229364634,0.10000000149,0.300000011921,0.20000000298,0.091743119061,0.10000000149,0.10000000149,0.300000011921,0.284403681755,0.00999999977648,0.0500000007451,0.00999999977648,0.0,0.0,0.201834857464,0.0,0.0900000035763,0.10000000149,0.119266055524,0.0,0.0980392172933,0.275229364634,0.20000000298,0.20000000298,0.300000011921,0.186915889382,0.183486238122,0.119999997318,0.0,0.357798159122,0.10000000149,0.0,0.10000000149,0.10000000149,0.15887850523,0.189999997616,0.100917428732,0.0,0.159999996424,0.0,0.10000000149,0.0,0.330000013113,0.189999997616,0.0,0.10000000149,0.0275229364634,0.189999997616,0.219999998808,0.340000003576,0.196078434587,0.230000004172,0.300000011921,0.209999993443,0.0,0.0,0.10000000149,0.0399999991059,0.0,0.0925925895572,0.180000007153,0.10000000149,0.0925925895572,0.0,0.0185185186565,0.10000000149,0.10000000149,0.0733944922686,0.0183486230671,0.10000000149,0.20000000298,0.219999998808,0.20000000298,0.0,0.196078434587,0.10000000149,0.10000000149,0.201834857464,0.10000000149,0.189999997616,0.109999999404,0.20000000298,0.289999991655,0.185185179114,0.0,0.10000000149,0.174311921,0.183486238122,0.256880730391,0.0,0.0,0.095238097012,0.20000000298,0.184466019273,0.376146793365,0.20000000298,0.00917431153357,0.275229364634,0.300000011921,0.019999999553,0.10000000149,0.10000000149,0.300000011921,0.0,0.319999992847,0.10000000149,0.10000000149,0.091743119061,0.183486238122,0.10000000149,0.0833333358169,0.20000000298,0.183486238122,0.192660555243,0.091743119061,0.20000000298,0.238095238805,0.283018857241,0.129999995232,0.180000007153,0.0,0.174311921,0.0,0.119999997318,0.10000000149,0.0,0.0900000035763,0.20000000298,0.0299999993294,0.109999999404,0.0900000035763,0.189999997616,0.40000000596,0.300000011921,0.20000000298,0.0,0.20000000298,0.270000010729,0.453703701496,0.490000009537,0.20000000298,0.159999996424,0.20000000298,0.10000000149,0.175925925374,0.10000000149,0.370000004768,0.00999999977648,0.10000000149,0.0,0.20000000298,0.129999995232,0.10000000149,0.0934579446912,0.0,0.140000000596,0.183486238122,0.239999994636,0.0,0.209999993443,0.0183486230671,0.209999993443,0.0925925895572,0.100917428732,0.0,0.091743119061,0.311926603317,0.16513761878,0.270000010729,0.0399999991059,0.0,0.183486238122,0.201834857464,0.389999985695,0.114285714924,0.0,0.10000000149,0.10000000149,0.278846144676,0.20000000298,0.10000000149,0.0599999986589,0.275229364634,0.10000000149,0.275229364634,0.180000007153,0.0,0.0,0.10000000149,0.189999997616,0.277777791023,0.0399999991059,0.0,0.091743119061,0.300000011921,0.300000011921,0.0399999991059,0.16513761878,0.091743119061,0.20000000298,0.091743119061,0.10000000149,0.20000000298,0.300000011921,0.10000000149,0.10000000149,0.20000000298,0.40000000596,0.186915889382,0.0,0.20000000298,0.10000000149,0.0,0.0,0.10000000149,0.462962955236,0.0,0.0900000035763,0.0,0.280000001192,0.186915889382,0.196078434587,0.0,0.275229364634,0.10000000149,0.300000011921,0.0900000035763,0.0,0.275229364634,0.20000000298,0.0,0.0865384638309,0.20000000298,0.10000000149,0.24074074626,0.00999999977648,0.20000000298,0.300000011921,0.10000000149,0.300000011921,0.284313738346,0.40000000596,0.280000001192,0.0,0.209999993443,0.189999997616,0.0458715595305,0.230000004172,0.0934579446912,0.00999999977648,0.170000001788,0.091743119061,0.156862750649,0.192660555243,0.070000000298,0.0500000007451,0.0,0.209999993443,0.310000002384,0.070000000298,0.180000007153,0.311320751905,0.137254908681,0.20000000298,0.0900000035763,0.16513761878,0.10000000149,0.0,0.183486238122,0.300000011921,0.091743119061,0.266055047512,0.0,0.10000000149,0.300000011921,0.00999999977648,0.0,0.10000000149,0.300000011921,0.289999991655,0.300000011921,0.20000000298,0.0825688093901,0.277777791023,0.10000000149,0.288461536169,0.0925925895572,0.0900000035763,0.183486238122,0.600000023842,0.0,0.20000000298,0.20000000298,0.091743119061,0.0,0.10000000149,0.174311921,0.40000000596,0.183486238122,0.10000000149,0.10000000149,0.10000000149,0.091743119061,0.0,0.091743119061,0.10000000149,0.20000000298,0.188118815422,0.300000011921,0.182692304254,0.0925925895572,0.266055047512,0.40000000596,0.20000000298,0.389999985695,0.20000000298,0.091743119061,0.0,0.091743119061,0.0,0.0,0.0,0.20000000298,0.40000000596,0.0,0.0,0.189999997616,0.00934579409659,0.189999997616,0.0900000035763,0.129999995232,0.091743119061,0.275229364634,0.357798159122,0.0825688093901,0.091743119061,0.0,0.0,0.300000011921,0.20000000298,0.091743119061,0.40000000596,0.0,0.189999997616,0.212962970138,0.174311921,0.0275229364634,0.259999990463,0.109999999404,0.129999995232,0.109999999404,0.0299999993294,0.0,0.389999985695,0.201834857464,0.119266055524,0.300000011921,0.0299999993294,0.219999998808,0.0841121524572,0.0,0.0,0.366972476244,0.10000000149,0.300000011921,0.211009174585,0.100917428732,0.15000000596,0.238532111049,0.189999997616,0.10000000149,0.142857149243,0.340000003576,0.0,0.0299999993294,0.100917428732,0.16513761878,0.10000000149,0.319999992847,0.0599999986589,0.019999999553,0.212962970138,0.0900000035763,0.170000001788,0.0799999982119,0.355140179396,0.10000000149,0.0,0.180000007153,0.170000001788,0.212962970138,0.109999999404,0.070000000298,0.20000000298,0.0458715595305,0.119266055524,0.186274513602,0.15000000596,0.376146793365,0.183486238122,0.280000001192,0.109999999404,0.0299999993294,0.110091745853,0.0500000007451,0.230000004172,0.140000000596,0.25,0.109999999404,0.239999994636,0.230000004172,0.0500000007451,0.070000000298,0.20000000298,0.180000007153,0.109999999404,0.230000004172,0.180000007153,0.119266055524,0.159999996424,0.0458715595305,0.0833333358169,0.180000007153,0.222222223878,0.319999992847,0.20000000298,0.222222223878,0.15000000596,0.140000000596,0.140000000596,0.16513761878,0.0599999986589,0.0900000035763,0.0373831763864,0.209999993443,0.140000000596,0.188679248095,0.109999999404,0.20000000298,0.340000003576,0.259999990463,0.270000010729,0.144230768085,0.230000004172,0.0799999982119,0.219999998808,0.183486238122,0.20000000298,0.222222223878,0.0825688093901,0.239999994636,0.119999997318,0.0825688093901,0.0399999991059,0.0900000035763,0.119999997318,0.116504855454,0.300000011921,0.257142871618,0.0399999991059,0.324074059725,0.219999998808,0.20000000298,0.370000004768,0.0550458729267,0.111111111939,0.20000000298,0.10000000149,0.207920789719,0.238532111049,0.209999993443,0.230000004172,0.20000000298,0.319999992847,0.142857149243,0.183486238122,0.209999993443,0.0500000007451,0.0,0.189999997616,0.0,0.12962962687,0.479999989271,0.186274513602,0.209999993443,0.389999985695,0.183486238122,0.091743119061,0.10000000149,0.10000000149,0.10000000149,0.209999993443,0.288461536169,0.189999997616,0.366972476244,0.392156869173,0.289999991655,0.20000000298,0.20000000298,0.275229364634,0.20000000298,0.479999989271,0.0,0.20000000298,0.119999997318,0.0,0.300000011921,0.449541270733,0.0943396240473,0.275229364634,0.091743119061,0.10000000149,0.0833333358169,0.189999997616,0.300000011921,0.183486238122,0.20000000298,0.300000011921,0.209999993443,0.10000000149,0.10000000149,0.277777791023,0.230000004172,0.091743119061,0.289999991655,0.479999989271,0.211009174585,0.280000001192,0.300000011921,0.0399999991059,0.0,0.0,0.259999990463,0.0,0.0900000035763,0.00999999977648,0.10000000149,0.229357793927,0.323809534311,0.211009174585,0.300000011921,0.0900000035763,0.211009174585,0.0500000007451,0.0299999993294,0.310000002384,0.20000000298,0.219999998808,0.119999997318,0.070000000298,0.300000011921,0.211009174585,0.220183491707,0.189999997616,0.180000007153,0.180000007153,0.20000000298,0.091743119061,0.189999997616,0.0642201825976,0.219999998808,0.0183486230671,0.379999995232,0.110091745853,0.10000000149,0.289999991655,0.266055047512,0.280000001192,0.242990657687,0.180000007153,0.119999997318,0.109999999404,0.201923072338,0.230000004172,0.388349503279,0.256880730391,0.0642201825976,0.0299999993294,0.140186920762,0.25,0.330188691616,0.270000010729,0.0799999982119,0.12037037313,0.159999996424,0.180000007153,0.174311921,0.159999996424,0.219047620893,0.209999993443,0.270000010729,0.229357793927,0.091743119061,0.219999998808,0.070000000298,0.109999999404,0.0873786434531,0.10000000149,0.20000000298,0.129999995232,0.269230782986,0.159999996424,0.0500000007451,0.280000001192,0.330000013113,0.0799999982119,0.219999998808,0.119999997318,0.0686274543405,0.0,0.180000007153,0.070000000298,0.357798159122,0.180000007153,0.409999996424,0.109999999404,0.20000000298,0.40000000596,0.0500000007451,0.209999993443,0.259999990463,0.311926603317,0.174311921,0.00952380988747,0.0,0.40000000596,0.212962970138,0.0,0.209999993443,0.370000004768,0.159999996424,0.119266055524,0.155963301659,0.379999995232,0.230000004172,0.289999991655,0.0399999991059,0.275229364634,0.137614682317,0.119999997318,0.20000000298,0.10000000149,0.10000000149,0.419999986887,0.0550458729267,0.109999999404,0.119999997318,0.419999986887,0.0500000007451,0.0,0.170000001788,0.189999997616,0.159999996424,0.20000000298,0.159999996424,0.270000010729,0.189999997616,0.109999999404,0.0733944922686,0.145631074905,0.0,0.376146793365,0.183486238122,0.0642201825976,0.259999990463,0.091743119061,0.159999996424,0.379999995232,0.360000014305,0.25,0.270000010729,0.159999996424,0.0925925895572,0.0500000007451,0.20000000298,0.159999996424,0.189999997616,0.0399999991059,0.129999995232,0.183486238122,0.209999993443,0.270000010729,0.16513761878,0.20000000298,0.0642201825976,0.270000010729,0.266055047512,0.129999995232,0.189999997616,0.0275229364634,0.159999996424,0.0900000035763,0.170000001788,0.284403681755,0.10000000149,0.10000000149,0.119999997318,0.129999995232,0.20000000298,0.119999997318,0.230000004172,0.209999993443,0.109999999404,0.219999998808,0.280000001192,0.370000004768,0.289999991655,0.379999995232,0.270000010729,0.180000007153,0.170000001788,0.20000000298,0.109999999404,0.129999995232,0.101851850748,0.20000000298,0.330000013113,0.137614682317,0.170000001788,0.037037037313,0.239999994636,0.15000000596,0.25925925374,0.100917428732,0.019999999553,0.24770642817,0.170000001788,0.180000007153,0.00999999977648,0.0799999982119,0.219999998808,0.0825688093901,0.0183486230671,0.15000000596,0.192660555243,0.00999999977648,0.100917428732,0.238532111049,0.209999993443,0.310000002384,0.0,0.0833333358169,0.15000000596,0.119999997318,0.268518507481,0.159999996424,0.25,0.20000000298,0.300000011921,0.0500000007451,0.340000003576,0.189999997616,0.129999995232,0.509999990463,0.170000001788,0.219999998808,0.148514851928,0.109999999404,0.137614682317,0.0500000007451,0.137614682317,0.0366972461343,0.178217828274,0.183486238122,0.175925925374,0.091743119061,0.289999991655,0.275229364634,0.321100920439,0.14150942862,0.0900000035763,0.209999993443,0.180000007153,0.0900000035763,0.0642201825976,0.180000007153,0.180000007153,0.15000000596,0.196261689067,0.019999999553,0.10000000149,0.0686274543405,0.209999993443,0.159999996424,0.109999999404,0.10000000149,0.170000001788,0.0,0.280000001192,0.0599999986589,0.155963301659,0.180000007153,0.119999997318,0.16513761878,0.129999995232,0.300000011921,0.419999986887,0.219999998808,0.173076927662,0.140000000596,0.310000002384,0.10000000149,0.319999992847,0.10000000149,0.319999992847,0.117647059262,0.239999994636,0.037037037313,0.280000001192,0.15000000596,0.25,0.159999996424,0.310000002384,0.211009174585,0.439999997616,0.229357793927,0.289999991655,0.119999997318,0.0,0.321100920439,0.15000000596,0.25,0.361111104488,0.439999997616,0.25,0.403669714928,0.324074059725,0.00999999977648,0.12037037313,0.101851850748,0.119999997318,0.10000000149,0.0500000007451,0.180000007153,0.460000008345,0.0900000035763,0.10000000149,0.10000000149,0.119266055524,0.0399999991059,0.10000000149,0.0462962947786,0.10000000149,0.091743119061,0.10000000149,0.275229364634,0.220183491707,0.0399999991059,0.280000001192,0.266055047512,0.155963301659,0.209999993443,0.15000000596,0.140000000596,0.281553387642,0.209999993443,0.280000001192,0.283018857241,0.25,0.189999997616,0.113207548857,0.137614682317,0.119266055524,0.0399999991059,0.219999998808,0.280373841524,0.0799999982119,0.229357793927,0.169811323285,0.330000013113,0.174311921,0.0500000007451,0.180000007153,0.159999996424,0.220183491707,0.229357793927,0.0961538478732,0.103773586452,0.119999997318,0.146788984537,0.0799999982119,0.119999997318,0.128440365195,0.129999995232,0.219999998808,0.219999998808,0.091743119061,0.0183486230671,0.119266055524,0.409999996424,0.259999990463,0.25,0.229357793927,0.129999995232,0.34999999404,0.155963301659,0.109999999404,0.20000000298,0.157407402992,0.128440365195,0.155963301659,0.119999997318,0.178217828274,0.0299999993294,0.159999996424,0.0733944922686,0.119999997318,0.256880730391,0.129999995232,0.209999993443,0.146788984537,0.109999999404,0.340000003576,0.319999992847,0.140000000596,0.321100920439,0.289999991655,0.109999999404,0.209999993443,0.116504855454,0.330000013113,0.293577969074,0.00999999977648,0.119999997318,0.189999997616,0.34999999404,0.229357793927,0.170000001788,0.129999995232,0.170000001788,0.070000000298,0.280000001192,0.360000014305,0.182692304254,0.145631074905,0.201834857464,0.174311921,0.183486238122,0.490000009537,0.0277777779847,0.32038834691,0.201834857464,0.019999999553,0.109999999404,0.16513761878,0.180000007153,0.0599999986589,0.289999991655,0.0799999982119,0.0458715595305,0.0,0.239999994636,0.219999998808,0.209999993443,0.289999991655,0.430000007153,0.1523809582,0.15000000596,0.310000002384,0.16513761878,0.280000001192,0.0900000035763,0.170000001788,0.0,0.0500000007451,0.259999990463,0.194444447756,0.180000007153,0.137254908681,0.166666671634,0.310000002384,0.0299999993294,0.189999997616,0.109999999404,0.259999990463,0.109999999404,0.109999999404,0.0599999986589,0.20000000298,0.188118815422,0.300000011921,0.0733944922686,0.174311921,0.119266055524,0.219999998808,0.209999993443,0.259999990463,0.0373831763864,0.20000000298,0.189999997616,0.0399999991059,0.366972476244,0.211009174585,0.180000007153,0.25,0.155963301659,0.12962962687,0.140000000596,0.0970873758197,0.0183486230671,0.12962962687,0.209999993443,0.209999993443,0.114285714924,0.157407402992,0.25,0.119999997318,0.275229364634,0.0399999991059,0.170000001788,0.40000000596,0.300000011921,0.109999999404,0.219999998808,0.180000007153,0.25,0.256880730391,0.209999993443,0.409999996424,0.140000000596,0.302752286196,0.129999995232,0.140000000596,0.20000000298,0.15000000596,0.140000000596,0.24770642817,0.15000000596,0.40000000596,0.109999999404,0.425742566586,0.110091745853,0.140000000596,0.0599999986589,0.109999999404,0.280000001192,0.201834857464,0.293577969074,0.0900000035763,0.0733944922686,0.268518507481,0.440366983414,0.109999999404,0.170000001788,0.0,0.070000000298,0.20000000298,0.180000007153,0.379629641771,0.10000000149,0.300000011921,0.16037735343,0.239999994636,0.220183491707,0.129999995232,0.189999997616,0.20000000298,0.183486238122,0.230000004172,0.0799999982119,0.170000001788,0.0288461539894,0.0,0.330000013113,0.091743119061,0.0642201825976,0.00999999977648,0.40000000596,0.300000011921,0.127450987697,0.266055047512,0.119999997318,0.180000007153,0.019999999553,0.137254908681,0.100917428732,0.019999999553,0.119999997318,0.239999994636,0.146788984537,0.293577969074,0.174311921,0.189999997616,0.333333343267,0.0299999993294,0.019999999553,0.192660555243,0.100917428732,0.130841121078,0.10000000149,0.319999992847,0.170000001788,0.360000014305,0.0183486230671,0.10000000149,0.24770642817,0.183486238122,0.394495427608,0.155963301659,0.10000000149,0.0900000035763,0.300000011921,0.239999994636,0.183486238122,0.293577969074,0.129999995232,0.289999991655,0.140000000596,0.311926603317,0.114285714924,0.277777791023,0.192660555243,0.20000000298,0.0500000007451,0.289999991655,0.10000000149,0.109999999404,0.215686276555,0.10000000149,0.238532111049,0.0599999986589,0.20000000298,0.407407402992,0.146788984537,0.20000000298,0.20000000298,0.239999994636,0.348623842001,0.129999995232,0.203703701496,0.219999998808,0.170000001788,0.109999999404,0.20000000298,0.0277777779847,0.189999997616,0.293577969074,0.310000002384,0.256880730391,0.230000004172,0.140000000596,0.10000000149,0.0,0.219999998808,0.275229364634,0.40000000596,0.219999998808,0.360000014305,0.239999994636,0.25,0.170000001788,0.340000003576,0.10000000149,0.229357793927,0.25,0.270000010729,0.40000000596,0.174311921,0.175925925374,0.20000000298,0.0299999993294,0.302752286196,0.209999993443,0.239999994636,0.205882355571,0.34999999404,0.146788984537,0.0399999991059,0.159999996424,0.159999996424,0.0299999993294,0.129999995232,0.310000002384,0.0,0.0,0.230000004172,0.0925925895572,0.180000007153,0.10000000149,0.15000000596,0.310000002384,0.0366972461343,0.0599999986589,0.00999999977648,0.047619048506,0.10000000149,0.311926603317,0.230000004172,0.10000000149,0.300000011921,0.379629641771,0.259999990463,0.146788984537,0.140000000596,0.070000000298,0.266055047512,0.0275229364634,0.109999999404,0.109999999404,0.238532111049,0.25,0.15000000596,0.00999999977648,0.119999997318,0.185185179114,0.379999995232,0.170000001788,0.219999998808,0.29411765933,0.219999998808,0.183486238122,0.0900000035763,0.289999991655,0.189999997616,0.119266055524,0.33027523756,0.129999995232,0.159999996424,0.0599999986589,0.394495427608,0.070000000298,0.159999996424,0.118811883032,0.102803736925,0.0399999991059,0.460000008345,0.174311921,0.256880730391,0.180000007153,0.220183491707,0.254716992378,0.256880730391,0.070000000298,0.0900000035763,0.0900000035763,0.170000001788,0.25,0.366972476244,0.0500000007451,0.0900000035763,0.173076927662,0.233009710908,0.192660555243,0.300000011921,0.357798159122,0.219999998808,0.129999995232,0.174311921,0.330000013113,0.119266055524,0.430000007153,0.209999993443,0.0799999982119,0.20000000298,0.0399999991059,0.189999997616,0.276190489531,0.019999999553,0.119266055524,0.138888895512,0.189999997616,0.190476194024,0.192660555243,0.239999994636,0.311926603317,0.137614682317,0.284403681755,0.170000001788,0.16513761878,0.0642201825976,0.407407402992,0.280000001192,0.330000013113,0.10000000149,0.170000001788,0.0458715595305,0.389999985695,0.211009174585,0.0399999991059,0.310679614544,0.281553387642,0.15000000596,0.159999996424,0.289999991655,0.183486238122,0.180000007153,0.40000000596,0.24770642817,0.0825688093901,0.140000000596,0.302752286196,0.183486238122,0.519999980927,0.170000001788,0.34999999404,0.25,0.209999993443,0.0900000035763,0.10000000149,0.180000007153,0.0900000035763,0.421568632126,0.266055047512,0.270000010729,0.138888895512,0.119999997318,0.425925940275,0.0799999982119,0.10000000149,0.389999985695,0.289999991655,0.280000001192,0.192660555243,0.230000004172,0.109999999404,0.109999999404,0.170000001788,0.109999999404,0.209999993443,0.159999996424,0.430000007153,0.409999996424,0.209999993443,0.103773586452,0.209999993443,0.070000000298,0.138888895512,0.0467289723456,0.266055047512,0.330000013113,0.20000000298,0.0599999986589,0.159999996424,0.12037037313,0.34999999404,0.310000002384,0.310000002384,0.430000007153,0.0599999986589,0.330000013113,0.058252427727,0.229357793927,0.319999992847,0.310000002384,0.15000000596,0.175925925374,0.16513761878,0.0733944922686,0.289999991655,0.340000003576,0.0733944922686,0.25,0.159999996424,0.0900000035763,0.15000000596,0.219999998808,0.10000000149,0.238532111049,0.219999998808,0.116504855454,0.20000000298,0.209999993443,0.219999998808,0.180000007153,0.140000000596,0.357798159122,0.180000007153,0.280000001192,0.109999999404,0.219999998808,0.333333343267,0.0990099012852,0.209999993443,0.12037037313,0.159999996424,0.0299999993294,0.0299999993294,0.34999999404,0.224299058318,0.159999996424,0.449999988079,0.109999999404,0.439999997616,0.106796115637,0.189999997616,0.180000007153,0.140000000596,0.180000007153,0.140000000596,0.310000002384,0.15000000596
